37.850487,28.495936,13.994325,26.317392,146.612225,27.230864,135.874856,167.372812,83.723856,142.970325,170.358154,129.162216,147.739765,166.382665,152.399677,0.000000
38.233359,28.921772,14.307131,25.390315,147.930914,29.113152,135.572735,167.1059,80.533372,143.962526,169.986638,129.649758,147.872882,165.634908,152.045815,0.000000
38.00626,27.526692,16.403326,25.972556,146.519541,33.799159,129.123802,166.675157,69.10419,142.72281,169.793875,122.776296,147.067115,164.779139,150.771549,0.000000
38.088779,27.50311,18.095471,26.668008,145.197713,37.281384,125.264931,166.414166,69.811235,141.984227,169.977273,123.256651,145.820358,165.178005,151.280933,0.000000
39.661971,26.38253,23.865127,26.397119,148.450495,28.392729,132.626675,165.702353,65.059818,146.958843,170.208821,127.860054,150.957821,166.198553,151.525383,0.000000
37.043341,25.888618,21.582997,25.671003,146.962233,42.764499,122.883044,166.384441,61.678629,145.809169,168.940333,120.205036,149.569007,163.947996,147.428465,0.000000
37.689621,26.431411,21.044887,26.103319,147.78761,37.221775,125.35168,166.081993,58.68803,145.698257,169.149861,119.521592,149.697751,164.524164,147.539018,0.000000
40.150074,23.693943,25.189253,25.666963,148.449124,35.061121,129.482848,166.924112,62.107426,146.82853,169.304647,122.508506,148.6501,165.593357,148.992374,0.000000
36.034866,22.600448,21.338929,24.434309,146.138576,37.321052,125.875098,168.209919,67.669568,143.062883,168.764104,121.463655,146.239487,165.319268,150.896227,0.000000
33.60236,21.468816,25.075114,26.454443,141.983742,54.331388,106.882891,169.392923,62.701226,140.852923,169.251406,115.834943,146.150779,165.36802,147.60408,0.000000
33.597396,20.860517,27.703283,27.661662,144.998065,45.258815,108.434073,165.600512,37.882589,147.953152,167.854219,116.250211,157.71873,165.170643,143.554205,0.000000
33.16238,18.83411,26.005763,31.579525,145.068429,41.507375,104.057638,165.674283,40.287669,149.069236,166.49427,111.877018,158.503729,163.854805,137.599522,0.000000
32.709914,24.403674,26.674587,31.275166,145.723496,21.627287,123.13671,165.402557,43.932277,148.68189,167.341115,103.581144,162.838179,163.336431,135.809165,0.000000
31.707643,22.780771,24.943325,29.632722,145.058806,21.019193,121.559715,166.206358,51.615736,144.033596,168.253099,111.67541,155.82734,164.285966,142.559768,0.000000
32.139326,24.365562,22.262417,28.758783,141.122003,36.637242,124.138529,169.758724,79.835131,135.019094,170.069473,125.056243,140.824941,166.960016,147.566298,0.000000
38.74943,23.536411,22.588965,26.631271,142.485768,43.182788,125.039464,170.028129,87.116939,138.348338,171.769074,128.455391,137.367181,168.093068,156.592481,0.000000
31.652518,46.553078,20.581486,11.470172,6.492599,3.498149,6.935821,8.331153,3.021786,3.459075,9.141589,0.649471,3.244816,14.896111,6.089452,1.000000
30.791952,43.767709,23.690886,11.228788,6.859056,3.302032,6.542851,8.746688,3.093436,3.605063,9.46559,1.747966,3.385092,14.864532,5.232083,1.000000
31.05041,43.279097,17.824044,11.723499,8.272694,3.485047,8.857406,10.226893,3.867875,4.788888,10.460818,1.564031,4.89352,14.822597,5.890054,1.000000
31.714053,40.864281,20.836158,11.823588,8.897207,3.336337,9.131751,10.582983,3.709343,5.041394,11.627149,3.364333,6.157835,14.890194,6.747338,1.000000
31.676434,40.335259,21.452599,12.726574,8.25873,2.879233,8.053019,10.868229,3.16175,4.223121,11.555247,3.346922,6.307663,14.272631,7.048015,1.000000
30.568762,41.838747,23.905644,12.863193,8.338723,2.985245,8.3778,11.570405,4.016911,4.753838,12.84827,3.62361,6.865628,14.67401,6.468434,1.000000
32.579672,39.349804,27.622365,12.601334,8.876005,3.101235,8.931772,12.533024,4.083182,5.063029,13.742369,3.271159,7.034563,14.650308,6.755463,1.000000
31.400211,40.291343,24.319354,12.90289,8.574198,2.961884,8.593331,11.977219,4.37204,5.204479,13.648504,4.159371,7.446609,14.82105,5.998507,1.000000
31.412234,40.674028,25.600637,13.497392,6.545612,3.405606,6.452697,9.228455,2.533767,3.562274,9.398155,3.309267,6.320957,13.783625,6.782117,1.000000
32.181791,46.182169,24.260918,12.567154,6.253536,3.562301,7.312073,8.889687,4.055318,3.84958,7.799686,0.754889,3.286657,13.850763,4.829884,1.000000
34.414682,46.018394,20.591494,13.574674,6.895217,3.78204,7.661746,11.076637,4.244681,4.431901,9.933567,2.087303,5.017101,13.594254,6.565815,1.000000
34.859039,45.391787,21.557312,14.028074,6.795037,3.753295,7.348796,11.057915,4.053164,4.500243,9.787927,2.707206,5.38056,13.743398,6.828248,1.000000
33.141672,46.19255,21.537533,13.666623,6.884851,3.797945,7.512759,9.444556,3.571169,3.753347,8.80506,1.110019,3.241029,14.909972,6.092504,1.000000
34.945684,44.154338,20.515536,12.653456,7.071757,3.668738,7.401678,10.180549,4.415989,3.247266,10.066802,0.200894,2.583989,16.630572,6.462295,1.000000
31.298585,47.817091,20.320316,13.480782,6.121685,3.681346,6.226456,9.314888,2.30353,3.197273,9.697653,2.041239,3.490357,15.3532,6.122259,1.000000
31.089443,45.763117,20.904484,12.547219,6.360926,3.812517,6.635743,8.688907,2.479575,3.217535,8.784473,2.213525,3.591476,15.18726,6.744124,1.000000
30.264074,44.929724,23.060908,12.054659,6.289254,3.102648,6.616928,8.835671,3.071755,3.795945,9.942644,2.420039,5.221067,15.606604,5.678877,1.000000
29.035695,45.724975,24.201958,11.542382,6.323744,2.989417,6.658475,8.614314,3.408495,3.869874,9.926142,1.810233,5.07428,15.445892,5.059622,1.000000
27.224993,7.274497,4.795802,17.669674,48.334839,36.390947,90.942901,68.015536,111.75527,66.744084,64.004082,100.348,48.209897,44.704039,54.204221,2.000000
26.394715,7.04181,8.306432,18.058213,50.458375,36.215606,93.366774,68.504566,112.51815,68.026632,63.688546,100.823769,49.507248,44.007789,55.534731,2.000000
25.603246,8.090959,4.914184,19.223941,55.839068,38.495652,100.784445,68.488085,115.223913,67.988586,68.358603,105.986153,55.185164,47.528173,63.955791,2.000000
20.284688,9.232135,10.790762,19.819369,61.320006,42.726105,106.604483,67.748228,115.90072,68.578599,61.688636,105.60716,52.6635,44.98183,65.652571,2.000000
19.880987,11.706166,12.429804,19.534491,53.54218,43.623429,98.76061,63.635983,111.558637,61.944029,57.148005,100.330253,49.833315,39.799988,60.895587,2.000000
21.876961,12.853562,12.456234,19.519514,47.482238,41.856619,89.917199,59.084913,105.067694,56.658614,50.908876,91.349298,43.863651,35.023861,51.753111,2.000000
18.041033,12.639248,18.740923,18.604507,42.668039,35.053686,77.316053,53.179063,96.900513,49.493922,42.032139,79.181463,35.140889,31.10353,44.620605,2.000000
18.693553,11.829658,17.688332,18.32192,40.695703,32.34371,71.95598,50.605867,91.405106,46.406152,40.480881,74.043061,33.498501,31.176821,43.964249,2.000000
22.287986,11.698198,12.88405,17.267018,42.605983,41.862545,84.344685,55.454817,99.830791,52.408166,46.528883,82.415265,38.861715,33.70177,48.669362,2.000000
21.20786,10.751282,13.795662,17.104019,42.28161,38.899457,80.721007,53.715471,96.555869,50.175585,45.019781,79.937091,38.312764,33.652665,49.590555,2.000000
26.99213,6.726612,14.445061,17.98047,45.854427,41.814651,87.422547,58.657703,94.868302,53.770241,51.14392,86.066168,40.709166,35.633664,49.128783,2.000000
26.179423,7.226766,15.626674,17.999839,49.462182,45.70266,96.751209,61.026232,106.847794,59.627849,54.960698,97.276779,48.507734,36.961848,57.297554,2.000000
25.08354,8.472146,6.89572,17.333118,52.622486,40.519967,96.872735,65.547748,111.090029,65.340232,64.510428,106.051679,55.804135,48.386098,76.097805,2.000000
25.464777,7.675295,3.556265,16.636327,57.465661,37.618098,101.136689,69.703264,117.334226,69.713233,70.127341,111.596442,57.249077,52.495875,74.844339,2.000000
22.644551,9.755197,5.419041,16.795832,56.713844,33.15107,97.420938,66.474542,114.287746,66.701021,69.312854,106.795829,61.191243,46.993996,73.498996,2.000000
27.430807,7.016611,4.241227,18.584653,62.882168,37.729252,105.4731,74.557001,116.74138,73.072412,72.414025,107.678178,60.543303,47.107872,64.279515,2.000000
22.27239,7.182784,3.38843,16.821393,63.973862,35.724783,102.632628,72.878736,111.948829,70.101582,69.445476,101.528263,59.463896,48.256888,64.639236,2.000000
24.87485,6.67061,9.500998,18.240426,61.784389,38.194873,102.661601,70.772377,112.723536,69.766026,68.844465,104.916877,58.715826,49.125959,68.616373,2.000000
24.254615,6.843852,12.657322,19.668635,55.871283,44.424651,100.940716,64.664176,106.622417,61.406133,58.237646,95.608303,47.843316,41.384817,58.895051,2.000000
22.799408,7.377777,13.639649,19.55912,54.692774,42.901877,98.011523,62.982808,104.676323,60.255933,55.667599,94.189408,47.273109,37.553493,55.932534,2.000000
20.267925,15.518923,21.380916,13.012318,2.923673,6.755565,39.290819,127.937499,109.034956,81.691947,129.61088,111.133104,87.010701,95.065392,76.953668,3.000000
20.218504,15.685734,20.24836,12.153893,3.066578,6.294424,39.30477,128.980679,109.990605,83.777248,130.334704,111.717697,87.926358,92.230851,71.17883,3.000000
20.75616,14.863958,20.419397,12.054774,3.68924,6.681552,39.227804,129.098546,112.637674,83.403884,129.706714,113.991291,85.630693,96.089954,78.157595,3.000000
18.518606,15.223602,17.074966,12.4353,4.487578,6.667979,35.175534,122.321193,108.347872,76.980346,125.651168,110.347607,82.988702,92.966813,78.932131,3.000000
17.500331,12.619981,13.044734,10.026007,5.833651,5.580827,29.806385,122.851273,113.427075,79.065192,127.774985,111.623409,81.584601,95.904858,73.567993,3.000000
